File_Name,Rule_ID,Level,Match,Description,Groups,MITRE_ID,If_Sid,If_Matched_Sid,Frequency,Timeframe,Ignore
0025-sendmail_rules.xml,3108,6,rejecting commands from,sendmail: Sendmail rejected due to pre-greeting.,"spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1114,3100,,,,
0025-sendmail_rules.xml,3109,8,savemail panic,sendmail: Sendmail save mail panic.,"system_error,gdpr_IV_35.7.d,",,3100,,,,
0025-sendmail_rules.xml,3151,10,,sendmail: Sender domain has bogus MX record. ,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3102,8,120,
0025-sendmail_rules.xml,3152,6,,sendmail: Multiple attempts to send e-mail from a ,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3103,8,120,
0025-sendmail_rules.xml,3153,6,,sendmail: Multiple relaying attempts of spam.,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3104,8,120,
0025-sendmail_rules.xml,3154,10,,sendmail: Multiple attempts to send e-mail ,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3105,8,120,
0025-sendmail_rules.xml,3155,10,,sendmail: Multiple attempts to send e-mail from ,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3106,8,120,
0025-sendmail_rules.xml,3156,10,,sendmail: Multiple rejected e-mails from same source ip.,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3107,12,120,
0025-sendmail_rules.xml,3158,10,,sendmail: Multiple pre-greetings rejects.,"multiple_spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3108,8,120,
0025-sendmail_rules.xml,3190,0,,Grouping of the smf-sav sendmail milter rules.,"smf-sav,",,,,,,
0025-sendmail_rules.xml,3191,6,^sender check failed|^sender check tempfailed,sendmail: SMF-SAV sendmail milter unable to verify ,"smf-sav,spam,pci_dss_11.4,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1114,3190,,,,
0035-spamd_rules.xml,3500,0,^spamd,Grouping for the spamd rules,,,,,,,
0035-spamd_rules.xml,3501,0,: result:,SPAMD result message (not very usefull here).,,,3500,,,,
0035-spamd_rules.xml,3502,0, checking message | processing message ,Spamd debug event (reading message).,,,3500,,,,
0045-mailscanner_rules.xml,3700,0,,Grouping of mailscanner rules.,,,,,,,
0045-mailscanner_rules.xml,3701,0,,mailscanner: Non spam message. Ignored.,,,3700,,,,
0045-mailscanner_rules.xml,3702,5,,mailscanner: spam detected.,"spam,",,3700,,,,
0045-mailscanner_rules.xml,3751,6,,mailscanner: Multiple attempts of spam.,"multiple_spam,pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,","T1110,T1114",,3702,8,180,
0045-mailscanner_rules.xml,3752,0,^Phishing bad sites list updated,ignore,,,1002,,,,
0050-ms-exchange_rules.xml,3800,0,,Grouping of Exchange rules.,,,,,,,
0050-ms-exchange_rules.xml,3801,4,,ms-exchange: E-mail rcpt is not valid (invalid account).,"spam,",,3800,,,,
0050-ms-exchange_rules.xml,3802,4,,ms-exchange: E-mail 500 error code.,"spam,",,3800,,,,
0050-ms-exchange_rules.xml,3851,9,,ms-exchange: Multiple e-mail attempts to an invalid account.,"multiple_spam,pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3801,12,120,120
0050-ms-exchange_rules.xml,3852,9,,ms-exchange: Multiple e-mail 500 error code (spam).,"multiple_spam,pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,","T1114,T1499",,3802,14,120,240
0055-courier_rules.xml,3900,0,,Grouping for the courier rules.,,,,,,,
0055-courier_rules.xml,3901,3,"^Connection, ",New courier (imap/pop3) connection.,"connection_attempt,pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,3900,,,,
0055-courier_rules.xml,3902,5,"^LOGIN FAILED,| FAILED:",Courier (imap/pop3) authentication failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,3900,,,,
0055-courier_rules.xml,3903,0,"^LOGOUT,|^DISCONNECTED",Courier logout/timeout.,"pci_dss_8.1.5,gpg13_7.1,hipaa_164.312.a.1,nist_800_53_AC.2,tsc_CC6.1,",,3900,,,,
0055-courier_rules.xml,3904,3,"^LOGIN,",Courier (imap/pop3) authentication success.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,3900,,,,
0055-courier_rules.xml,3910,10,,Courier brute force (multiple failed logins).,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,3902,12,30,
0055-courier_rules.xml,3911,10,,Courier: Multiple connection attempts from same source.,"recon,pci_dss_10.6.1,pci_dss_11.4,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",T1110,,3901,17,30,
0065-pix_rules.xml,4300,0,,Grouping of PIX rules,,,,,,,
0065-pix_rules.xml,4310,5,,PIX alert message.,,,4300,,,,
0065-pix_rules.xml,4311,5,,PIX critical message.,,,4300,,,,
0065-pix_rules.xml,4312,4,,PIX error message.,,,4300,,,,
0065-pix_rules.xml,4313,4,,PIX warning message.,,,4300,,,,
0065-pix_rules.xml,4314,0,,PIX notification/informational message.,,,4300,,,,
0065-pix_rules.xml,4315,0,,PIX debug message.,,,4300,,,,
0065-pix_rules.xml,4321,9,,PIX: Failed login attempt.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.8,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,4314,,,,
0065-pix_rules.xml,4322,3,,PIX: Privilege changed.,"pci_dss_10.2.7,pci_dss_10.6.1,gpg13_7.9,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AU.6,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,4314,,,,
0065-pix_rules.xml,4323,3,,PIX: Successful login.,"authentication_success,pci_dss_10.2.5,gpg13_7.8,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,4314,,,,
0065-pix_rules.xml,4324,9,,PIX: Password mismatch while running 'enable' ,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.8,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,4314,,,,
0065-pix_rules.xml,4325,8,,PIX: ARP collision detected.,"pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1095,4313,,,,
0065-pix_rules.xml,4326,8,,PIX: Attempt to connect from a blocked (shunned) IP.,"access_denied,pci_dss_10.2.4,pci_dss_11.4,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,4313,,,,
0065-pix_rules.xml,4327,8,,PIX: Connection limit exceeded.,"pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,4313,,,,
0065-pix_rules.xml,4330,8,,PIX: Attack in progress detected.,"pci_dss_11.4,gdpr_IV_35.7.d,",,4310,,,,
0065-pix_rules.xml,4331,8,,PIX: Attack in progress detected.,"pci_dss_11.4,gdpr_IV_35.7.d,",,4311,,,,
0065-pix_rules.xml,4332,8,,PIX: Attack in progress detected.,"pci_dss_11.4,gdpr_IV_35.7.d,",,4313,,,,
0065-pix_rules.xml,4333,8,,PIX: Attack in progress detected,"ids,pci_dss_11.4,gpg13_4.12,gdpr_IV_35.7.d,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,"4330, 4331, 4332",,,,
0065-pix_rules.xml,4334,5,,PIX: AAA (VPN) authentication failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,4314,,,,
0065-pix_rules.xml,4335,3,,PIX: AAA (VPN) authentication successful.,"authentication_success,pci_dss_10.2.5,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,4314,,,,
0065-pix_rules.xml,4336,8,,PIX: AAA (VPN) user locked out.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gpg13_7.5,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1133,4314,,,,
0065-pix_rules.xml,4337,8,,PIX: The PIX is disallowing new connections.,"service_availability,pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1133,4312,,,,
0065-pix_rules.xml,4338,8,Failed|Lost Failover,PIX: Firewall failover pair communication problem.,"service_availability,pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,4310,,,,
0065-pix_rules.xml,4339,8,,PIX: Firewall configuration deleted.,"config_changed,pci_dss_1.1.1,pci_dss_10.4,gpg13_4.13,gdpr_IV_35.7.d,hipaa_164.312.a.1,hipaa_164.312.b,nist_800_53_CM.3,nist_800_53_CM.5,nist_800_53_AU.8,tsc_CC8.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1562.004,4314,,,,
0065-pix_rules.xml,4340,8,,PIX: Firewall configuration changed.,"config_changed,pci_dss_1.1.1,pci_dss_10.4,gpg13_4.13,gdpr_IV_35.7.d,hipaa_164.312.a.1,hipaa_164.312.b,nist_800_53_CM.3,nist_800_53_CM.5,nist_800_53_AU.8,tsc_CC8.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1562.004,4314,,,,
0065-pix_rules.xml,4341,3,,PIX: Firewall command executed (for accounting only).,,,4314,,,,
0065-pix_rules.xml,4342,8,,PIX: User created or modified on the Firewall.,"adduser,account_changed,pci_dss_8.1.2,pci_dss_10.2.5,gpg13_4.13,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.a.2.I,hipaa_164.312.a.2.II,hipaa_164.312.b,nist_800_53_AC.2,nist_800_53_IA.4,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1562.004,T1133",4314,,,,
0065-pix_rules.xml,4380,10,,Multiple PIX alert messages.,"pci_dss_10.6.1,pci_dss_11.4,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,4310,8,360,
0065-pix_rules.xml,4381,10,,PIX: Multiple critical messages.,"pci_dss_10.6.1,pci_dss_11.4,gpg13_4.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,4311,8,360,
0065-pix_rules.xml,4382,10,,PIX: Multiple error messages.,"system_error,pci_dss_10.6.1,pci_dss_11.4,gpg13_4.3,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,4312,10,120,
0065-pix_rules.xml,4383,10,,PIX: Multiple warning messages.,"pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,,4313,10,120,
0065-pix_rules.xml,4385,10,,PIX: Multiple attack in progress messages.,"pci_dss_10.6.1,pci_dss_11.4,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,4333,10,240,90
0065-pix_rules.xml,4386,10,,PIX: Multiple AAA (VPN) authentication failures.,"authentication_failures,pci_dss_11.4,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_SI.4,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1110,T1133",,4334,10,240,
0070-netscreenfw_rules.xml,4500,0,,Grouping for the Netscreen Firewall rules,,,,,,,
0070-netscreenfw_rules.xml,4501,3,,Netscreen notification message.,,,4500,,,,
0070-netscreenfw_rules.xml,4502,4,,Netscreen warning message.,,,4500,,,,
0070-netscreenfw_rules.xml,4503,5,,Netscreen critical/alert message.,,,4500,,,,
0070-netscreenfw_rules.xml,4513,5,,Netscreen critical/alert message.,,,4500,,,,
0070-netscreenfw_rules.xml,4504,5,,Netscreen informational message.,,,4500,,,,
0070-netscreenfw_rules.xml,4505,11,,Netscreen Erase sequence started.,"service_availability,pci_dss_1.4,pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.a.1,hipaa_164.312.b,nist_800_53_SC.7,nist_800_53_AU.6,tsc_CC6.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1485,4503,,,,
0070-netscreenfw_rules.xml,4506,8,,Netscreen firewall: Successfull admin login,"authentication_success,pci_dss_10.2.5,pci_dss_10.2.2,gpg13_7.8,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_AC.6,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,4501,,,,
0070-netscreenfw_rules.xml,4507,8,,Netscreen firewall: Successfull admin login,"authentication_success,pci_dss_10.2.5,pci_dss_10.2.2,gpg13_7.8,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_AC.6,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,4502,,,,
0070-netscreenfw_rules.xml,4508,8,,Netscreen firewall: policy changed.,"config_changed,pci_dss_1.1.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_CM.3,nist_800_53_CM.5,tsc_CC8.1,",,4501,,,,
0070-netscreenfw_rules.xml,4509,8,,Netscreen firewall: configuration changed.,"config_changed,pci_dss_1.1.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_CM.3,nist_800_53_CM.5,tsc_CC8.1,",T1562.004,4504,,,,
0070-netscreenfw_rules.xml,4550,10,,Netscreen firewall: Multiple critical messages from ,"pci_dss_1.4,pci_dss_10.6.1,pci_dss_11.4,gpg13_4.1,gdpr_IV_35.7.d,hipaa_164.312.a.1,hipaa_164.312.b,nist_800_53_SC.7,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC6.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,",T1499,,4503,6,180,60
0070-netscreenfw_rules.xml,4551,10,,Netscreen firewall: Multiple critical messages.,,T1499,,4503,8,180,60
0070-netscreenfw_rules.xml,4552,10,,Netscreen firewall: Multiple alert messages from ,"pci_dss_1.4,pci_dss_10.6.1,pci_dss_11.4,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.a.1,hipaa_164.312.b,nist_800_53_SC.7,nist_800_53_AU.6,nist_800_53_SI.4,tsc_CC6.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,",,,4513,6,180,60
0070-netscreenfw_rules.xml,4553,10,,Netscreen firewall: Multiple alert messages.,,,,4513,10,100,60
0070-netscreenfw_rules.xml,4560,3,SYN flood! ,netscreen detected a SYN flood.,,,4500,,,,
0075-cisco-ios_rules.xml,4700,0,,Grouping of Cisco IOS rules,,,,,,,
0075-cisco-ios_rules.xml,4710,10,,Cisco IOS emergency message - $(cisco.mnemonic),"gpg13_4.1,gdpr_IV_35.7.d,",,4700,,,,
0075-cisco-ios_rules.xml,4711,7,,Cisco IOS alert message - $(cisco.mnemonic),"gpg13_4.1,",,4700,,,,
0075-cisco-ios_rules.xml,4712,5,,Cisco IOS critical message - $(cisco.mnemonic),"gpg13_4.1,",,4700,,,,
0075-cisco-ios_rules.xml,4713,4,,Cisco IOS error message - $(cisco.mnemonic),"gpg13_4.3,",,4700,,,,
0075-cisco-ios_rules.xml,4714,3,,Cisco IOS warning message - $(cisco.mnemonic),"gpg13_4.12,",,4700,,,,
0075-cisco-ios_rules.xml,4715,0,,Cisco IOS notification message - $(cisco.mnemonic),,,4700,,,,
0075-cisco-ios_rules.xml,4716,0,,Cisco IOS informational message - $(cisco.mnemonic),,,4700,,,,
0075-cisco-ios_rules.xml,4717,0,,Cisco IOS debug message - $(cisco.mnemonic),,,4700,,,,
0075-cisco-ios_rules.xml,4721,3,,Cisco IOS: Router configuration changed,"config_changed,pci_dss_10.2.7,gpg13_4.13,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.14,",,4715,,,,
0075-cisco-ios_rules.xml,4722,3,,Cisco IOS: Successful login to the router,"authentication_success,pci_dss_10.2.5,gpg13_5.5,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,",,4715,,,,
0075-cisco-ios_rules.xml,4724,9,,Cisco IOS: Failed login to the router,"authentication_failed,pci_dss_10.2.5,pci_dss_10.2.4,gpg13_5.3,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,",,4714,,,,
0080-sonicwall_rules.xml,4800,0,,SonicWall messages grouped.,,,,,,,
0080-sonicwall_rules.xml,4801,8,,SonicWall critical message.,"gpg13_3.2,gdpr_IV_35.7.d,",,4800,,,,
0080-sonicwall_rules.xml,4802,8,,SonicWall critical message.,"gpg13_3.2,gdpr_IV_35.7.d,",,4800,,,,
0080-sonicwall_rules.xml,4803,4,,SonicWall error message.,"gpg13_3.5,",,4800,,,,
0080-sonicwall_rules.xml,4804,3,,SonicWall warning message.,,,4800,,,,
0080-sonicwall_rules.xml,4805,0,,SonicWall notice message.,,,4800,,,,
0080-sonicwall_rules.xml,4806,0,,SonicWall informational message.,,,4800,,,,
0080-sonicwall_rules.xml,4807,0,,SonicWall debug message.,,,4800,,,,
0080-sonicwall_rules.xml,4810,3,,SonicWall: Firewall administrator login.,"authentication_success,pci_dss_10.2.5,gpg13_3.6,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,4806,,,,
0080-sonicwall_rules.xml,4811,9,,SonicWall: Firewall authentication failure.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_3.6,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,4801,,,,
0080-sonicwall_rules.xml,4850,10,,SonicWall: Multiple firewall warning messages.,"service_availability,pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,,4804,8,120,60
0080-sonicwall_rules.xml,4851,10,,SonicWall: Multiple firewall error messages.,"service_availability,pci_dss_10.6.1,gpg13_3.5,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1499,,4803,8,120,60
0085-pam_rules.xml,5500,0,,Grouping of the pam_unix rules.,,,,,,,
0085-pam_rules.xml,5501,3,session opened for user ,PAM: Login session opened.,"authentication_success,pci_dss_10.2.5,gpg13_7.8,gpg13_7.9,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,5500,,,,
0085-pam_rules.xml,5502,3,session closed for user ,PAM: Login session closed.,"pci_dss_10.2.5,gpg13_7.8,gpg13_7.9,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,5500,,,,
0085-pam_rules.xml,5503,5,authentication failure; logname=,PAM: User login failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.8,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110.001,5500,,,,
0085-pam_rules.xml,5504,5,check pass; user unknown,PAM: Attempt to login with an invalid user.,"invalid_login,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_7.8,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,5500,,,,
0085-pam_rules.xml,5521,0,^pam_unix(cron:session): session opened for user ,PAM: Ignoring Annoying Ubuntu/debian cron login events.,,,5501,,,,
0085-pam_rules.xml,5522,0,^pam_unix(cron:session): session closed for user ,PAM: Ignoring Annoying Ubuntu/debian cron login events.,,,5502,,,,
0085-pam_rules.xml,5523,0,,PAM: Ignoring events with a user or a password.,,,5504,,,,
0085-pam_rules.xml,5551,10,,PAM: Multiple failed logins in a small period of time.,"authentication_failures,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gpg13_7.8,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_SI.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110,,5503,8,180,
0085-pam_rules.xml,5552,0,gdm:auth): conversation failed,PAM and gdm are not playing nicely.,,,5500,,,,
0085-pam_rules.xml,5553,4,cannot open shared object file: No such file or directory,PAM misconfiguration.,"pci_dss_10.6.1,gpg13_4.3,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,,,,,
0085-pam_rules.xml,5554,4,illegal module type: ,PAM misconfiguration.,"pci_dss_10.6.1,gpg13_4.3,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,,,,,
0085-pam_rules.xml,5555,3,: password changed for,PAM: User changed password.,"pci_dss_8.1.2,pci_dss_10.2.5,gpg13_4.13,gpg13_7.10,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.a.2.I,hipaa_164.312.a.2.II,hipaa_164.312.b,nist_800_53_AC.2,nist_800_53_IA.4,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,,,,,
0085-pam_rules.xml,5556,0,,unix_chkpwd grouping.,,,,,,,
0085-pam_rules.xml,5557,5,password check failed ,unix_chkpwd: Password check failed.,"authentication_failed,pci_dss_10.2.4,pci_dss_10.2.5,gpg13_4.3,gdpr_IV_35.7.d,gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AU.14,nist_800_53_AC.7,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1110.001,5556,,,,
0090-telnetd_rules.xml,5600,0,,Grouping for the telnetd rules,,,,,,,
0090-telnetd_rules.xml,5601,5,refused connect from ,telnetd: Connection refused by TCP Wrappers.,"gdpr_IV_35.7.d,",T1095,5600,,,,
0090-telnetd_rules.xml,5602,3,connect from ,telnetd: Remote host established a telnet connection.,"pci_dss_10.2.5,gdpr_IV_32.2,",,5600,,,,
0090-telnetd_rules.xml,5603,5,ttloop:  peer died:|ttloop:  read:,telnetd: Remote host invalid connection.,"pci_dss_10.2.4,pci_dss_10.2.5,gdpr_IV_35.7.d,gdpr_IV_32.2,",,5600,5602,,1,
0090-telnetd_rules.xml,5604,5,warning: can't verify hostname:,telnetd: Reverse lookup error (bad hostname config).,"pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_11.4,gdpr_IV_35.7.d,gdpr_IV_32.2,",,,,,,
0090-telnetd_rules.xml,5631,10,,telnetd: Multiple connection attempts from same source ,"gdpr_IV_35.7.d,gdpr_IV_32.2,",T1110,,5602,6,120,
0095-sshd_rules.xml,5700,0,,SSHD messages grouped.,,,,,,,
0095-sshd_rules.xml,5701,8,Bad protocol version identification,sshd: Possible attack on the ssh server (or version gathering).,"gdpr_IV_35.7.d,gpg13_4.12,nist_800_53_SI.4,pci_dss_11.4,recon,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1190,5700,,,,
